epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,2189.54,1.61362,0.74608,0.8661,0.90033,0.8948,0.91817,0.44416,1.81511,0.83032,0.89352,0.00161822,0.00161822,0.00161822
24,2295.48,1.56869,0.75622,0.85661,0.91053,0.87934,0.91237,0.455,1.78216,0.7485,0.89363,0.00161373,0.00161373,0.00161373
25,2379.18,1.5542,0.75284,0.85933,0.89918,0.87964,0.91321,0.45525,1.80506,0.77968,0.88375,0.00160905,0.00160905,0.00160905
26,2467.05,1.55909,0.73568,0.85836,0.92639,0.89714,0.91716,0.47471,1.78165,0.75465,0.89072,0.00160419,0.00160419,0.00160419
27,2556.57,1.55611,0.72527,0.85239,0.92504,0.89505,0.92997,0.47559,1.72347,0.74534,0.87962,0.00159913,0.00159913,0.00159913
28,2622.71,1.58444,0.73391,0.85083,0.91821,0.91659,0.93726,0.4654,1.76413,0.78378,0.88291,0.00159389,0.00159389,0.00159389
29,2685.8,1.53691,0.72012,0.85048,0.93569,0.89085,0.94289,0.483,1.68176,0.73282,0.87046,0.00158847,0.00158847,0.00158847
30,2758.95,1.51962,0.71419,0.84469,0.91512,0.88021,0.91485,0.48296,1.69679,0.73301,0.89206,0.00158286,0.00158286,0.00158286
31,2838.34,1.49137,0.69109,0.8477,0.9245,0.88586,0.90478,0.46708,1.69808,0.71907,0.88131,0.00157706,0.00157706,0.00157706
32,2921.11,1.53566,0.70278,0.85206,0.94729,0.89586,0.93702,0.50827,1.65294,0.719,0.87539,0.00157109,0.00157109,0.00157109
33,3002.04,1.50617,0.71286,0.85067,0.92465,0.90706,0.92135,0.4616,1.72667,0.72657,0.88094,0.00156493,0.00156493,0.00156493
34,3084.75,1.52879,0.71567,0.85718,0.92644,0.91268,0.91669,0.46459,1.71563,0.74891,0.87758,0.0015586,0.0015586,0.0015586
35,3163.01,1.50194,0.70162,0.84337,0.88033,0.91808,0.92715,0.47538,1.69891,0.75388,0.87646,0.00155209,0.00155209,0.00155209
36,3245.6,1.50965,0.69624,0.85114,0.93766,0.92438,0.95548,0.48346,1.74739,0.72018,0.88814,0.0015454,0.0015454,0.0015454
37,3331.17,1.4889,0.68684,0.84662,0.95355,0.91534,0.95031,0.49233,1.68832,0.71661,0.87485,0.00153854,0.00153854,0.00153854
38,3413.88,1.53444,0.69548,0.8469,0.92865,0.91164,0.94439,0.47666,1.77528,0.73477,0.8897,0.00153151,0.00153151,0.00153151
39,3503.64,1.5188,0.70814,0.84685,0.91165,0.91729,0.94224,0.488,1.75162,0.72058,0.88376,0.00152431,0.00152431,0.00152431
40,3588.97,1.49313,0.68915,0.84211,0.9279,0.90797,0.94355,0.50689,1.663,0.70629,0.87269,0.00151694,0.00151694,0.00151694
41,3669.45,1.49019,0.69652,0.84641,0.92646,0.88684,0.93047,0.47244,1.72918,0.74828,0.87746,0.00150941,0.00150941,0.00150941
42,3732.11,1.48856,0.68148,0.85096,0.91401,0.89912,0.92213,0.45627,1.77332,0.76141,0.88073,0.00150171,0.00150171,0.00150171
43,3795.55,1.53189,0.69132,0.84468,0.93185,0.93107,0.94686,0.50771,1.64279,0.70189,0.87612,0.00149384,0.00149384,0.00149384
44,3858.71,1.46336,0.6719,0.84393,0.93203,0.91555,0.94798,0.49235,1.68694,0.68975,0.87929,0.00148582,0.00148582,0.00148582
45,3924.51,1.45212,0.66795,0.84481,0.93498,0.92916,0.96072,0.49645,1.69098,0.72068,0.86698,0.00147764,0.00147764,0.00147764
46,3990.83,1.44761,0.66679,0.85096,0.94977,0.90102,0.94771,0.51059,1.59743,0.68119,0.8619,0.0014693,0.0014693,0.0014693
47,4053.58,1.50213,0.6817,0.85424,0.92395,0.92638,0.93886,0.4987,1.61168,0.68957,0.87119,0.0014608,0.0014608,0.0014608
48,4116.22,1.45068,0.66225,0.8412,0.93178,0.92744,0.94719,0.50666,1.65006,0.68051,0.8755,0.00145215,0.00145215,0.00145215
49,4179.3,1.44655,0.65774,0.83991,0.92459,0.9061,0.93493,0.50676,1.58558,0.69615,0.87459,0.00144335,0.00144335,0.00144335
50,4242.85,1.46283,0.6642,0.84044,0.94945,0.93172,0.95094,0.50312,1.6436,0.69466,0.87679,0.00143441,0.00143441,0.00143441
51,4307.11,1.42058,0.65401,0.84758,0.94453,0.90051,0.94704,0.50617,1.67193,0.70058,0.86739,0.00142531,0.00142531,0.00142531
52,4369.1,1.45858,0.66566,0.8435,0.92858,0.89669,0.93875,0.51951,1.60415,0.70703,0.86502,0.00141608,0.00141608,0.00141608
53,4431.25,1.4587,0.66906,0.84564,0.93567,0.91981,0.93622,0.49644,1.66935,0.69548,0.8699,0.0014067,0.0014067,0.0014067
54,4493.88,1.48481,0.67406,0.83565,0.92693,0.9363,0.94723,0.50193,1.62586,0.69769,0.86648,0.00139718,0.00139718,0.00139718
55,4556.7,1.46261,0.66769,0.845,0.94156,0.91441,0.947,0.49924,1.6807,0.69629,0.87012,0.00138753,0.00138753,0.00138753
56,4619.98,1.48086,0.66277,0.83964,0.94605,0.92308,0.95442,0.49966,1.63615,0.70123,0.87589,0.00137774,0.00137774,0.00137774
57,4684.15,1.47561,0.67541,0.85339,0.93941,0.91966,0.94096,0.48462,1.69569,0.70206,0.8738,0.00136781,0.00136781,0.00136781
58,4747.91,1.41469,0.65012,0.83513,0.94301,0.92986,0.93998,0.48892,1.66163,0.7,0.86622,0.00135776,0.00135776,0.00135776
59,4812.01,1.38075,0.63881,0.8416,0.94705,0.93125,0.95713,0.52198,1.60593,0.70126,0.8608,0.00134758,0.00134758,0.00134758
60,4876.52,1.41967,0.63668,0.83614,0.94409,0.94189,0.95664,0.52275,1.61715,0.67861,0.86488,0.00133728,0.00133728,0.00133728
61,4940.94,1.45425,0.64933,0.83159,0.94479,0.93825,0.96351,0.51838,1.6156,0.67661,0.86182,0.00132685,0.00132685,0.00132685
62,5006.41,1.44428,0.64827,0.82873,0.93875,0.91771,0.93796,0.50696,1.68606,0.67867,0.87189,0.00131631,0.00131631,0.00131631
63,5070.92,1.4009,0.63951,0.82974,0.95043,0.94327,0.95209,0.51304,1.6203,0.66197,0.86812,0.00130565,0.00130565,0.00130565
64,5134.34,1.44866,0.63938,0.83398,0.93787,0.92003,0.94988,0.52113,1.64269,0.67717,0.86804,0.00129487,0.00129487,0.00129487
65,5198.05,1.36449,0.61553,0.83277,0.966,0.93892,0.9621,0.5079,1.70924,0.69101,0.87364,0.00128398,0.00128398,0.00128398
66,5273.87,1.40363,0.63224,0.82103,0.92436,0.9143,0.93819,0.51739,1.58853,0.67808,0.86511,0.00127298,0.00127298,0.00127298
67,5360.76,1.38188,0.63341,0.8302,0.90933,0.93153,0.95076,0.50911,1.58507,0.67304,0.86163,0.00126188,0.00126188,0.00126188
68,5447.27,1.41565,0.63226,0.83732,0.9469,0.93381,0.96005,0.53114,1.5739,0.67397,0.86066,0.00125067,0.00125067,0.00125067
69,5530.52,1.36138,0.60454,0.82871,0.95411,0.92881,0.95091,0.53664,1.54262,0.63863,0.85737,0.00123936,0.00123936,0.00123936
70,5620.64,1.39358,0.6182,0.82367,0.95883,0.93305,0.9549,0.54434,1.58875,0.65886,0.86646,0.00122795,0.00122795,0.00122795
71,5708.18,1.39609,0.62017,0.82448,0.94313,0.93721,0.96335,0.53905,1.53858,0.64841,0.8613,0.00121645,0.00121645,0.00121645
72,5794.38,1.41657,0.62596,0.83517,0.95921,0.9507,0.96402,0.53555,1.57836,0.65413,0.86675,0.00120486,0.00120486,0.00120486
73,5881.09,1.38361,0.60401,0.8419,0.94257,0.9225,0.94167,0.52153,1.62965,0.65715,0.87174,0.00119317,0.00119317,0.00119317
74,5966.64,1.35067,0.61388,0.8379,0.92878,0.92623,0.94298,0.53068,1.57461,0.64598,0.85729,0.0011814,0.0011814,0.0011814
75,6053.19,1.38812,0.6186,0.82505,0.9405,0.95182,0.94855,0.51596,1.58518,0.6859,0.85912,0.00116955,0.00116955,0.00116955
76,6152.23,1.35242,0.59965,0.83052,0.93287,0.93955,0.94803,0.52825,1.65708,0.66759,0.8714,0.00115761,0.00115761,0.00115761
77,6463.82,1.37616,0.62067,0.8268,0.95782,0.92872,0.95673,0.53942,1.56888,0.63207,0.86297,0.0011456,0.0011456,0.0011456
78,6554.63,1.36672,0.61481,0.83014,0.93977,0.94365,0.95624,0.54556,1.51942,0.62454,0.85813,0.00113351,0.00113351,0.00113351
79,6667.29,1.34477,0.59632,0.82578,0.96019,0.93305,0.95974,0.54104,1.52498,0.62412,0.85842,0.00112135,0.00112135,0.00112135
80,6761.97,1.35318,0.60282,0.82612,0.94235,0.93955,0.9493,0.52449,1.58485,0.66508,0.85955,0.00110912,0.00110912,0.00110912
81,6856.57,1.31098,0.58489,0.81942,0.94846,0.92728,0.9546,0.53775,1.56594,0.62803,0.86054,0.00109683,0.00109683,0.00109683
82,6931.24,1.36035,0.60448,0.83274,0.94165,0.93918,0.95265,0.52862,1.52715,0.64487,0.85756,0.00108447,0.00108447,0.00108447
83,6984.31,1.3401,0.59274,0.8275,0.94579,0.92891,0.96173,0.54991,1.51754,0.61684,0.85595,0.00107205,0.00107205,0.00107205
84,7043.86,1.35114,0.59778,0.82905,0.96662,0.93721,0.96227,0.55376,1.51665,0.62044,0.85983,0.00105957,0.00105957,0.00105957
85,7099.51,1.36896,0.608,0.83239,0.94459,0.93738,0.9536,0.50444,1.62684,0.66614,0.86602,0.00104705,0.00104705,0.00104705
86,7155.61,1.38671,0.60524,0.82108,0.96476,0.95182,0.97213,0.54822,1.53164,0.63787,0.85482,0.00103447,0.00103447,0.00103447
87,7213.42,1.37441,0.6074,0.82427,0.95766,0.94569,0.96874,0.54252,1.54008,0.63501,0.85087,0.00102184,0.00102184,0.00102184
88,7269.98,1.31651,0.58342,0.82507,0.96187,0.93774,0.962,0.5385,1.58937,0.64204,0.86038,0.00100917,0.00100917,0.00100917
89,7331.58,1.34395,0.59771,0.83077,0.97074,0.95784,0.97427,0.56258,1.5268,0.6188,0.85395,0.000996456,0.000996456,0.000996456
90,7394.97,1.34644,0.59962,0.82034,0.93709,0.94488,0.95804,0.54534,1.55152,0.63653,0.85672,0.000983705,0.000983705,0.000983705
91,7459.58,1.36302,0.59436,0.82364,0.9493,0.93342,0.96,0.54619,1.53722,0.62443,0.85857,0.000970919,0.000970919,0.000970919
92,7518.13,1.33533,0.5927,0.82916,0.93844,0.94703,0.95962,0.55075,1.52111,0.62438,0.85361,0.000958102,0.000958102,0.000958102
93,7583.2,1.31528,0.5871,0.82805,0.94684,0.94334,0.96531,0.53364,1.5742,0.62703,0.86322,0.000945256,0.000945256,0.000945256
94,7645.45,1.30555,0.58071,0.82483,0.94357,0.94508,0.95912,0.55865,1.49858,0.62531,0.85809,0.000932384,0.000932384,0.000932384
95,7708.29,1.3475,0.59211,0.82446,0.94707,0.93774,0.95866,0.56057,1.50947,0.61335,0.8508,0.00091949,0.00091949,0.00091949
96,7769.5,1.25952,0.55765,0.81875,0.95269,0.94243,0.95743,0.53574,1.54044,0.63372,0.85434,0.000906577,0.000906577,0.000906577
97,7848.11,1.31086,0.5672,0.82554,0.95004,0.95236,0.97255,0.55643,1.50359,0.62068,0.85276,0.000893648,0.000893648,0.000893648
98,7921.13,1.3325,0.57695,0.82502,0.97372,0.94124,0.96306,0.55792,1.4759,0.60761,0.85642,0.000880706,0.000880706,0.000880706
99,8002.42,1.30015,0.57311,0.82271,0.9351,0.93649,0.95018,0.55153,1.513,0.62088,0.85543,0.000867754,0.000867754,0.000867754
100,8083.61,1.27528,0.55914,0.81551,0.94669,0.93251,0.95348,0.55504,1.52519,0.61361,0.86083,0.000854796,0.000854796,0.000854796
101,8165.26,1.32075,0.58213,0.81199,0.96028,0.94228,0.97311,0.55617,1.49938,0.61,0.85413,0.000841835,0.000841835,0.000841835
102,8243.04,1.29219,0.56992,0.81542,0.96597,0.95028,0.96851,0.55755,1.50262,0.60735,0.85496,0.000828874,0.000828874,0.000828874
103,8319.24,1.27379,0.56189,0.81863,0.9643,0.9419,0.96481,0.55666,1.48247,0.61369,0.85283,0.000815916,0.000815916,0.000815916
104,8400.12,1.31777,0.56976,0.82012,0.95553,0.93721,0.96332,0.55659,1.50954,0.60661,0.85873,0.000802964,0.000802964,0.000802964
105,8479.94,1.29203,0.56876,0.82033,0.94857,0.94713,0.96316,0.55463,1.51045,0.60967,0.85402,0.000790022,0.000790022,0.000790022
106,8553.15,1.26644,0.56028,0.81544,0.96172,0.9495,0.96532,0.5418,1.5238,0.60407,0.85648,0.000777093,0.000777093,0.000777093
107,8632.31,1.2808,0.56243,0.81536,0.9526,0.93865,0.95746,0.55713,1.51635,0.61186,0.8609,0.00076418,0.00076418,0.00076418
108,8704.02,1.25099,0.5459,0.82126,0.94001,0.94884,0.96526,0.56505,1.49688,0.60311,0.85263,0.000751286,0.000751286,0.000751286
109,8777.42,1.28828,0.5628,0.82256,0.96406,0.94887,0.9693,0.54701,1.55806,0.61465,0.86528,0.000738414,0.000738414,0.000738414
110,8856.92,1.25267,0.5524,0.82081,0.94718,0.9363,0.95783,0.56014,1.51676,0.61646,0.85913,0.000725568,0.000725568,0.000725568
111,8935.75,1.25003,0.55486,0.81797,0.95741,0.93016,0.95412,0.5279,1.57775,0.64414,0.86308,0.000712751,0.000712751,0.000712751
112,9016.09,1.24831,0.54615,0.81947,0.97201,0.93533,0.97101,0.55568,1.56959,0.63186,0.86017,0.000699965,0.000699965,0.000699965
113,9095.92,1.26708,0.5471,0.82079,0.94619,0.94096,0.95768,0.54598,1.51167,0.62583,0.85499,0.000687214,0.000687214,0.000687214
114,9169.03,1.2769,0.55299,0.81621,0.96373,0.94024,0.96163,0.56044,1.49423,0.60111,0.85526,0.000674502,0.000674502,0.000674502
115,9244.05,1.25846,0.54358,0.81538,0.95394,0.93226,0.95158,0.54533,1.51665,0.6146,0.85478,0.000661831,0.000661831,0.000661831
116,9303.64,1.27479,0.55341,0.81944,0.95423,0.92787,0.95567,0.5587,1.50847,0.60801,0.85499,0.000649204,0.000649204,0.000649204
117,9385.21,1.2583,0.54514,0.82095,0.95153,0.93782,0.95823,0.55226,1.52444,0.60933,0.85881,0.000636625,0.000636625,0.000636625
118,9465.32,1.2426,0.53248,0.82095,0.95612,0.95092,0.96347,0.55578,1.49562,0.61534,0.85278,0.000624096,0.000624096,0.000624096
119,9536.94,1.21682,0.54063,0.81617,0.94541,0.94099,0.95838,0.56156,1.4925,0.5982,0.85364,0.000611621,0.000611621,0.000611621
120,9616.08,1.24839,0.53877,0.81498,0.95458,0.95561,0.96741,0.56174,1.5121,0.60325,0.86052,0.000599203,0.000599203,0.000599203
121,9695.2,1.26239,0.54282,0.81913,0.95286,0.93387,0.96347,0.55824,1.49523,0.61188,0.84918,0.000586845,0.000586845,0.000586845
122,9768.88,1.22277,0.53689,0.81495,0.96143,0.94569,0.96461,0.56752,1.47682,0.59319,0.84943,0.00057455,0.00057455,0.00057455
123,9844.99,1.24806,0.54125,0.81343,0.96425,0.95327,0.9721,0.56428,1.50389,0.59571,0.85078,0.00056232,0.00056232,0.00056232
124,9927.73,1.22964,0.53032,0.82271,0.95223,0.94973,0.9577,0.56548,1.48083,0.59556,0.8507,0.00055016,0.00055016,0.00055016
125,10006.6,1.21313,0.52819,0.80999,0.96399,0.956,0.96601,0.56546,1.48077,0.59082,0.85261,0.000538072,0.000538072,0.000538072
126,10087.5,1.23348,0.54315,0.81322,0.94972,0.95092,0.96208,0.55906,1.48866,0.62103,0.85371,0.000526058,0.000526058,0.000526058
127,10169.3,1.19632,0.52157,0.81521,0.96435,0.95705,0.97071,0.55663,1.51585,0.61493,0.85353,0.000514122,0.000514122,0.000514122
128,10239.6,1.22391,0.52221,0.81897,0.95246,0.93486,0.95253,0.56526,1.5145,0.60251,0.85423,0.000502268,0.000502268,0.000502268
129,10294.6,1.23228,0.52775,0.81782,0.94144,0.95045,0.95074,0.55852,1.49965,0.59589,0.85108,0.000490497,0.000490497,0.000490497
130,10355.6,1.23295,0.53389,0.81265,0.96052,0.94559,0.96463,0.57284,1.4877,0.59442,0.85188,0.000478813,0.000478813,0.000478813
131,10418.2,1.21133,0.52951,0.80585,0.95931,0.94675,0.96321,0.56609,1.50528,0.60225,0.8534,0.000467218,0.000467218,0.000467218
132,10523.7,1.21521,0.52366,0.81482,0.95933,0.94319,0.96683,0.5572,1.50119,0.59692,0.85566,0.000455716,0.000455716,0.000455716
133,10625.6,1.23383,0.53518,0.80707,0.96555,0.94478,0.96246,0.55688,1.5295,0.60314,0.85784,0.000444309,0.000444309,0.000444309
134,10752.6,1.19729,0.51984,0.80933,0.96375,0.94857,0.96402,0.56241,1.50948,0.59613,0.8586,0.000433,0.000433,0.000433
135,10845.6,1.2445,0.53438,0.81665,0.96684,0.95471,0.97332,0.57063,1.49844,0.58979,0.85857,0.000421792,0.000421792,0.000421792
136,10936,1.2081,0.51303,0.80943,0.95748,0.94996,0.9594,0.56746,1.49353,0.59895,0.85302,0.000410687,0.000410687,0.000410687
137,11026.8,1.17258,0.51265,0.81249,0.96864,0.94811,0.96441,0.5627,1.52092,0.60603,0.85568,0.000399689,0.000399689,0.000399689
138,11123.3,1.18704,0.51488,0.81492,0.95558,0.94451,0.96357,0.56276,1.49339,0.59192,0.85405,0.000388801,0.000388801,0.000388801
139,11205.1,1.20475,0.50836,0.81351,0.95844,0.95047,0.96779,0.55862,1.51503,0.61712,0.85639,0.000378023,0.000378023,0.000378023
140,11288.8,1.16771,0.51724,0.81,0.96379,0.94948,0.96721,0.55956,1.50408,0.59714,0.85777,0.000367361,0.000367361,0.000367361
141,11371.2,1.15525,0.4941,0.80952,0.96422,0.94302,0.9685,0.55929,1.50957,0.59879,0.85493,0.000356815,0.000356815,0.000356815
142,11453,1.15733,0.50489,0.80927,0.97632,0.9525,0.97077,0.56557,1.50986,0.60396,0.85791,0.000346389,0.000346389,0.000346389
143,11534.8,1.15874,0.49483,0.80874,0.96093,0.94062,0.95718,0.56188,1.52259,0.59659,0.85441,0.000336086,0.000336086,0.000336086
144,11615.8,1.20744,0.51179,0.8118,0.96832,0.94381,0.96705,0.55806,1.5367,0.60725,0.85721,0.000325907,0.000325907,0.000325907
145,11696.6,1.18032,0.50247,0.80902,0.96168,0.94897,0.96065,0.55313,1.5523,0.61554,0.858,0.000315855,0.000315855,0.000315855
146,11776,1.14331,0.49373,0.80987,0.96409,0.94334,0.96003,0.56028,1.51285,0.60565,0.85162,0.000305933,0.000305933,0.000305933
147,11879.5,1.18473,0.51044,0.80801,0.95839,0.93885,0.9578,0.56312,1.50545,0.59932,0.85422,0.000296144,0.000296144,0.000296144
148,11970.2,1.16581,0.50291,0.81719,0.96713,0.94663,0.96563,0.56298,1.51261,0.60391,0.85786,0.000286489,0.000286489,0.000286489
149,12062.9,1.18655,0.51836,0.81469,0.96038,0.94804,0.96191,0.56291,1.51505,0.59505,0.85792,0.000276971,0.000276971,0.000276971
150,12156.4,1.18325,0.50191,0.81185,0.96818,0.95092,0.97164,0.56755,1.48625,0.59861,0.85376,0.000267592,0.000267592,0.000267592
151,12245,1.12878,0.47886,0.80543,0.96572,0.94709,0.97116,0.56381,1.50356,0.6002,0.85581,0.000258355,0.000258355,0.000258355
152,12338.1,1.15401,0.4876,0.81763,0.95703,0.94066,0.9601,0.56807,1.49549,0.59227,0.85846,0.000249262,0.000249262,0.000249262
153,12427.3,1.17433,0.50506,0.81123,0.94728,0.94153,0.95632,0.56631,1.48769,0.60237,0.85376,0.000240316,0.000240316,0.000240316
154,12529.2,1.12907,0.48644,0.80706,0.93498,0.93865,0.95144,0.56317,1.50941,0.60506,0.85491,0.000231517,0.000231517,0.000231517
155,12629.7,1.16111,0.49893,0.81237,0.9473,0.94854,0.962,0.56472,1.51404,0.6029,0.85538,0.00022287,0.00022287,0.00022287
156,12727.4,1.14795,0.48798,0.81396,0.95886,0.95705,0.97035,0.56701,1.49906,0.59768,0.85274,0.000214375,0.000214375,0.000214375
157,12825.3,1.14949,0.48468,0.81209,0.96424,0.95432,0.96947,0.56966,1.50199,0.60071,0.85396,0.000206034,0.000206034,0.000206034
158,12916.8,1.16569,0.4926,0.80901,0.93908,0.94194,0.95954,0.57341,1.50036,0.59311,0.85395,0.000197851,0.000197851,0.000197851
159,13011,1.16608,0.48759,0.81216,0.95394,0.93924,0.96016,0.57102,1.49104,0.59255,0.85236,0.000189827,0.000189827,0.000189827
160,13110,1.10608,0.47385,0.80435,0.95373,0.94713,0.96782,0.57315,1.48691,0.591,0.85275,0.000181963,0.000181963,0.000181963
161,13204,1.11715,0.48204,0.80695,0.97005,0.94762,0.97034,0.57185,1.50668,0.59284,0.85602,0.000174262,0.000174262,0.000174262
162,13298.2,1.11319,0.48266,0.80585,0.9686,0.94857,0.97436,0.57117,1.49956,0.58833,0.85569,0.000166726,0.000166726,0.000166726
163,13387.4,1.14326,0.48711,0.81631,0.94918,0.93721,0.95977,0.56919,1.49783,0.58075,0.85648,0.000159357,0.000159357,0.000159357
164,13456.6,1.14745,0.49256,0.8056,0.94614,0.93486,0.96278,0.57263,1.5093,0.58137,0.85772,0.000152156,0.000152156,0.000152156
165,13518.4,1.11704,0.48313,0.80626,0.95391,0.94622,0.97009,0.56941,1.49234,0.58846,0.85717,0.000145125,0.000145125,0.000145125
166,13581.4,1.15209,0.49724,0.80433,0.95257,0.94402,0.96614,0.56896,1.49682,0.58606,0.85778,0.000138266,0.000138266,0.000138266
167,13643.4,1.14782,0.49431,0.81226,0.96274,0.94632,0.9669,0.56698,1.48579,0.58634,0.85654,0.000131581,0.000131581,0.000131581
168,13705.8,1.16898,0.50014,0.80522,0.95553,0.93865,0.96525,0.57004,1.47824,0.5824,0.85496,0.000125071,0.000125071,0.000125071
169,13765.8,1.13072,0.48212,0.80554,0.96548,0.94803,0.96988,0.57324,1.48334,0.58646,0.85617,0.000118737,0.000118737,0.000118737
170,13827.3,1.15381,0.48764,0.81099,0.96998,0.9454,0.97348,0.57287,1.48835,0.58787,0.85694,0.000112583,0.000112583,0.000112583
171,13912.3,1.10034,0.47656,0.80739,0.97212,0.94573,0.96886,0.56794,1.48427,0.5847,0.85659,0.000106608,0.000106608,0.000106608
172,13974.6,1.09653,0.46483,0.80456,0.96997,0.9447,0.96944,0.57063,1.47975,0.58148,0.85483,0.000100814,0.000100814,0.000100814
173,14036.7,1.14795,0.48247,0.80967,0.96861,0.94607,0.96987,0.57253,1.48036,0.58098,0.85431,9.52034e-05,9.52034e-05,9.52034e-05
174,14100,1.1236,0.48075,0.8092,0.96185,0.95102,0.96967,0.57196,1.48454,0.58403,0.85462,8.97769e-05,8.97769e-05,8.97769e-05
175,14162,1.1038,0.47638,0.8106,0.96603,0.95231,0.97125,0.57163,1.48035,0.58323,0.85382,8.4536e-05,8.4536e-05,8.4536e-05
176,14224.3,1.11809,0.47741,0.80483,0.96157,0.94769,0.96613,0.56969,1.48365,0.58728,0.85355,7.94819e-05,7.94819e-05,7.94819e-05
177,14286.1,1.16606,0.49153,0.80432,0.97381,0.94527,0.96959,0.57238,1.49189,0.5895,0.8544,7.4616e-05,7.4616e-05,7.4616e-05
178,14349.2,1.10822,0.47182,0.80485,0.96281,0.94919,0.97044,0.57352,1.48356,0.58415,0.85481,6.99393e-05,6.99393e-05,6.99393e-05
179,14411.6,1.15993,0.486,0.80698,0.96184,0.95092,0.97311,0.57014,1.48847,0.58989,0.85483,6.54531e-05,6.54531e-05,6.54531e-05
180,14475.4,1.1352,0.47636,0.80164,0.96306,0.94339,0.97194,0.57267,1.48874,0.58945,0.85621,6.11585e-05,6.11585e-05,6.11585e-05
181,14533.9,1.12484,0.46589,0.80627,0.9684,0.93813,0.96705,0.56734,1.49945,0.59387,0.85695,5.70564e-05,5.70564e-05,5.70564e-05
182,14598.2,1.14664,0.48171,0.80059,0.96253,0.94525,0.96494,0.57173,1.49646,0.59155,0.85838,5.31481e-05,5.31481e-05,5.31481e-05
183,14665,1.10746,0.47496,0.80209,0.9661,0.94982,0.96952,0.56908,1.49945,0.59025,0.85847,4.94343e-05,4.94343e-05,4.94343e-05
