epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,6645.83,0.84027,0.53262,0.96105,0.89098,0.75104,0.85288,0.53185,1.08542,0.58424,0.78146,0.00130565,0.00130565,0.00130565
33,6846.54,0.81297,0.51763,0.95241,0.98517,0.82547,0.94338,0.61057,1.01693,0.51444,0.77584,0.00128398,0.00128398,0.00128398
34,7046.15,0.82903,0.52449,0.95945,0.94382,0.8291,0.90434,0.55484,0.99637,0.54543,0.75249,0.00126188,0.00126188,0.00126188
35,7246.51,0.79208,0.50115,0.95375,0.98211,0.8151,0.89521,0.58514,1.04157,0.5429,0.76573,0.00123936,0.00123936,0.00123936
36,7446.74,0.78591,0.50249,0.94201,0.97056,0.87684,0.96283,0.56658,1.01438,0.49721,0.72332,0.00121645,0.00121645,0.00121645
37,7655.18,0.81651,0.51194,0.95338,0.83146,0.97337,0.95052,0.56357,1.08977,0.53612,0.73264,0.00119317,0.00119317,0.00119317
38,7861.41,0.7734,0.48788,0.94443,0.95256,0.8199,0.8825,0.52352,1.06098,0.5313,0.75236,0.00116955,0.00116955,0.00116955
39,8060.33,0.81414,0.50229,0.95535,0.94694,0.8127,0.88459,0.51562,1.01141,0.50371,0.75139,0.0011456,0.0011456,0.0011456
40,8258.88,0.79596,0.49002,0.93954,0.83552,0.82254,0.84443,0.52713,1.00433,0.57456,0.74837,0.00112135,0.00112135,0.00112135
41,8457.1,0.76278,0.46614,0.94334,0.90085,0.81887,0.84146,0.51678,1.00763,0.53544,0.73832,0.00109683,0.00109683,0.00109683
42,8654.34,0.75172,0.46857,0.94095,0.92016,0.95831,0.96346,0.59984,1.01583,0.48964,0.73271,0.00107205,0.00107205,0.00107205
43,8853.97,0.79059,0.47766,0.93644,0.82686,0.87002,0.8731,0.51925,1.059,0.5155,0.75708,0.00104705,0.00104705,0.00104705
44,9052.45,0.74852,0.46767,0.9288,0.94132,0.8055,0.91784,0.49758,1.01607,0.45465,0.72445,0.00102184,0.00102184,0.00102184
45,9250.86,0.77301,0.46281,0.92794,0.83434,0.80916,0.87481,0.57247,1.0073,0.48227,0.74016,0.000996456,0.000996456,0.000996456
46,9448.73,0.73641,0.43857,0.92523,0.95494,0.81176,0.85766,0.54746,1.02388,0.63489,0.7449,0.000970919,0.000970919,0.000970919
47,9647.21,0.72475,0.4458,0.91668,0.84689,0.83735,0.85897,0.54101,1.052,0.47557,0.73254,0.000945256,0.000945256,0.000945256
48,9845.78,0.74733,0.45788,0.92917,0.89048,0.80801,0.92476,0.53767,0.99759,0.44961,0.73518,0.00091949,0.00091949,0.00091949
49,10044.6,0.71652,0.42979,0.92456,0.85645,0.91199,0.93833,0.56621,1.01527,0.49468,0.71843,0.000893648,0.000893648,0.000893648
50,10242.4,0.74852,0.44282,0.92301,0.85684,0.82794,0.8649,0.57732,1.0231,0.5209,0.74162,0.000867754,0.000867754,0.000867754
51,10469.3,0.7131,0.42438,0.92488,0.90303,0.83023,0.88291,0.55512,1.0265,0.49664,0.73854,0.000841835,0.000841835,0.000841835
52,10719.6,0.74001,0.43139,0.92392,0.92843,0.80645,0.9119,0.58643,1.0043,0.47773,0.73332,0.000815916,0.000815916,0.000815916
53,10970.5,0.72292,0.42616,0.92155,0.91177,0.90183,0.921,0.60495,0.99188,0.4706,0.72591,0.000790022,0.000790022,0.000790022
