epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,4376.06,0.64069,0.3854,0.9417,0.92974,0.93428,0.95447,0.6725,0.98342,0.49533,0.75576,0.00149384,0.00149384,0.00149384
44,4477.25,0.6265,0.38057,0.93366,0.90664,0.92374,0.95089,0.68918,0.94625,0.49291,0.74102,0.00148582,0.00148582,0.00148582
45,4575.87,0.63011,0.3899,0.9301,0.94493,0.94075,0.96487,0.69041,0.99091,0.46293,0.71504,0.00147764,0.00147764,0.00147764
46,4675.01,0.62232,0.38218,0.92544,0.942,0.94251,0.96264,0.67871,1.07761,0.46386,0.74265,0.0014693,0.0014693,0.0014693
47,4774.37,0.62975,0.37972,0.92651,0.92481,0.92473,0.94097,0.66405,1.04217,0.51751,0.73287,0.0014608,0.0014608,0.0014608
48,4873.22,0.59722,0.37216,0.92856,0.88888,0.93158,0.93142,0.65888,0.96883,0.5305,0.73404,0.00145215,0.00145215,0.00145215
49,4973.31,0.60617,0.37188,0.92429,0.95087,0.93844,0.96617,0.68697,1.00908,0.4622,0.73443,0.00144335,0.00144335,0.00144335
50,5074.7,0.60623,0.36805,0.92105,0.92565,0.93152,0.96028,0.69329,0.96128,0.47733,0.7367,0.00143441,0.00143441,0.00143441
51,5175.77,0.6081,0.36521,0.92886,0.9686,0.95875,0.97307,0.68343,1.03543,0.4432,0.73489,0.00142531,0.00142531,0.00142531
52,5277.04,0.58789,0.35686,0.91782,0.94235,0.9417,0.96453,0.68858,0.96291,0.46533,0.71235,0.00141608,0.00141608,0.00141608
53,5378.22,0.61825,0.36553,0.92585,0.9664,0.94797,0.97127,0.7079,0.96265,0.43398,0.72897,0.0014067,0.0014067,0.0014067
54,5481.34,0.62761,0.37486,0.92692,0.77252,0.89696,0.89003,0.62704,1.03852,0.66781,0.72892,0.00139718,0.00139718,0.00139718
55,5579.76,0.61096,0.365,0.92647,0.95486,0.95245,0.97109,0.70194,0.9774,0.43446,0.7451,0.00138753,0.00138753,0.00138753
56,5678.63,0.60246,0.36763,0.92709,0.96464,0.96181,0.97464,0.70671,0.95877,0.41759,0.72763,0.00137774,0.00137774,0.00137774
57,5777.19,0.59495,0.3553,0.91527,0.93836,0.91784,0.95585,0.68786,0.98942,0.45866,0.71774,0.00136781,0.00136781,0.00136781
58,5875.55,0.58333,0.3536,0.91739,0.9176,0.94982,0.95756,0.69394,0.93622,0.46282,0.71203,0.00135776,0.00135776,0.00135776
59,5973.65,0.57846,0.34902,0.91394,0.9742,0.95233,0.97875,0.70415,0.96734,0.41879,0.71573,0.00134758,0.00134758,0.00134758
60,6071.39,0.58071,0.35378,0.91747,0.943,0.9436,0.96658,0.69782,0.94831,0.43927,0.7262,0.00133728,0.00133728,0.00133728
61,6169.56,0.57943,0.35394,0.91531,0.96121,0.95546,0.96731,0.70581,0.94432,0.43712,0.73076,0.00132685,0.00132685,0.00132685
62,6267.47,0.57742,0.35436,0.90914,0.88228,0.92902,0.93747,0.67863,0.96299,0.48408,0.71812,0.00131631,0.00131631,0.00131631
63,6366.05,0.57057,0.34355,0.91429,0.91627,0.93458,0.95812,0.69022,0.99081,0.46043,0.73147,0.00130565,0.00130565,0.00130565
64,6463.69,0.56676,0.34097,0.91308,0.96375,0.95114,0.97419,0.70576,0.95466,0.42985,0.71389,0.00129487,0.00129487,0.00129487
65,6561.97,0.56872,0.34032,0.91459,0.95925,0.95083,0.97258,0.69974,0.98312,0.41916,0.71776,0.00128398,0.00128398,0.00128398
66,6660.08,0.57399,0.34358,0.9186,0.92754,0.92417,0.94139,0.66086,0.98542,0.47954,0.71523,0.00127298,0.00127298,0.00127298
67,6757.89,0.56514,0.34527,0.91455,0.953,0.95572,0.96745,0.69443,0.97195,0.42084,0.7125,0.00126188,0.00126188,0.00126188
68,6856.59,0.57811,0.34471,0.92042,0.87664,0.93157,0.92534,0.67065,0.9421,0.53371,0.72446,0.00125067,0.00125067,0.00125067
69,6956.62,0.56032,0.34132,0.91559,0.94364,0.9415,0.96332,0.70348,0.94039,0.42068,0.70828,0.00123936,0.00123936,0.00123936
70,7053.98,0.57204,0.34024,0.91029,0.86007,0.95995,0.94522,0.66908,0.97181,0.4876,0.71889,0.00122795,0.00122795,0.00122795
71,7151.46,0.57188,0.34153,0.9091,0.94701,0.93877,0.95577,0.69372,0.95431,0.43684,0.69924,0.00121645,0.00121645,0.00121645
72,7249.16,0.55589,0.33317,0.9158,0.89556,0.90405,0.95916,0.68819,0.93561,0.47613,0.72046,0.00120486,0.00120486,0.00120486
73,7346.63,0.55876,0.33447,0.91158,0.91008,0.93058,0.94973,0.68652,0.95661,0.45796,0.71248,0.00119317,0.00119317,0.00119317
